Text,Date,Favorites,Retweets,Tweet ID
"""This time of uncertainty only underscores the need for calm, steady, experienced leadership in the White House."" —Hillary #BrexitVote",2016-06-24 20:11:38,9169,3476,746352589407674368
Our first task has to be to make sure that the economic uncertainty created by these events does not hurt working families. #BrexitVote,2016-06-24 19:36:32,7509,2615,746343756123738112
"""We respect the choice the people of the United Kingdom have made."" —Hillary #BrexitVotepic.twitter.com/58yM8oDkL6",2016-06-24 19:26:48,6902,2683,746341305043783680
The fate of immigration reform—and millions of undocumented families—is in the hands of the next president.http://hrc.io/291JrOa ,2016-06-24 08:13:38,3554,1877,746171897499508739
...and many of them pay a lower tax rate.pic.twitter.com/fy9pJL976G,2016-06-24 06:58:53,3410,1772,746153085488214016
We can’t let @realdonaldtrump bankrupt America the way he bankrupted his casinos.https://amp.twimg.com/v/702a3f8f-b337-415f-9227-56fb739c2d3a …,2016-06-24 05:50:06,4459,1763,746135775327092736
"Women's health is an economic issue: Every woman deserves access to affordable menstrual products. Bravo, New York.http://nyti.ms/28OYuyj ",2016-06-24 04:50:34,3369,1229,746120796750360576
"People in Scotland are not thrilled about Trump coming to their country.

We know the feeling.https://amp.twimg.com/v/7afafdc6-7aba-4b8b-9000-58d682cf72e8 …",2016-06-24 03:25:11,15756,8693,746099306390659072
"Thank you, #DemocraticSitIn. Your determination has exposed Republican inaction on gun violence and demanded better. We can't give up. -H",2016-06-24 01:41:09,9345,2960,746073128644784128
"44 years since #TitleIX passed, truer than ever: All students deserve equal opportunity, no matter their gender.pic.twitter.com/4X7N9bxWWB",2016-06-24 01:02:52,8478,2446,746063493573509120
"The Supreme Court's Fisher decision is a win for us all. The doors to higher education should be open to every American, not just some. -H",2016-06-23 22:13:12,5117,1698,746020796007591938
Desgarradora decisión de #CorteSuprema de inmigración podría separar 5 millones de familias en riesgo de deportación. Tenemos que hacer más.,2016-06-23 21:23:35,1427,792,746008308713152514
Today's heartbreaking #SCOTUS immigration ruling could tear apart 5 million families facing deportation. We must do better. -H,2016-06-23 21:18:30,9387,4726,746007029546913792
Proud of 17 years of progress for those with disabilities under the historic #Olmstead ruling. Let's keep going. http://1.usa.gov/28ORDlT ,2016-06-23 07:34:54,2389,702,745799764004978694
It’s ridiculous that teachers and nurses have a higher tax rate than many hedge fund managers.pic.twitter.com/oZp5efgjzV,2016-06-23 06:26:45,7604,3281,745782613797969920
"You*

*offer not valid for Muslims, women, Latinos, African Americans, LGBT Americans, middle-class families ...https://twitter.com/realDonaldTrump/status/745733029289615361 …",2016-06-23 05:20:00,50132,30997,745765814557638656
"House Republicans may have cut the cameras, but they can't cut off our voices. We have to act on gun violence. -Hhttps://twitter.com/repjohnlewis/status/745717018947629056 …",2016-06-23 04:24:31,12551,5569,745751853116325888
No company in America should be able to pay women less for the work they do.pic.twitter.com/2xsOoheJlp,2016-06-23 02:43:00,8698,3018,745726305971372032
"Instead of pitting people against each other, we need to enlist everyone in building our country together.",2016-06-23 00:44:37,4373,1358,745696513314127872
"We can’t let Trump bankrupt America the way he did his casinos.

We need a new chapter in the American Dream – and it can’t be Chapter 11.",2016-06-23 00:42:13,5058,1789,745695909103702016
.@realDonaldTrump’s tax cuts for millionaires & billionaires would add more than $30 trillion to our national debt.pic.twitter.com/cOA3YulFef,2016-06-23 00:40:22,2978,1500,745695441753358336
"“Progress is possible … I know Republicans and Democrats can work together, because I’ve done it.” —Hillaryhttp://hrc.io/28MGdxt ",2016-06-23 00:37:27,2441,867,745694706798043137
Families shouldn’t have to spend more than 10% of their income on child care.pic.twitter.com/EYR8iWoYfb,2016-06-23 00:35:39,4943,1527,745694255767822336
We’ll make companies that ship jobs overseas give back tax breaks they received here at home.,2016-06-23 00:33:24,2140,610,745693690887307264
"""I will make it a national priority for more companies to share profits with employees. On top of, not instead of, good wages."" —Hillary",2016-06-23 00:31:12,3237,1028,745693134131179520
"We should support our teachers, not scapegoat them.pic.twitter.com/PlnHNleoQN",2016-06-23 00:27:45,4836,1778,745692268896595970
"Every child should have a path to success:
Pre-K: http://hrc.io/preK 
School: http://hrc.io/k12 
College:http://hrc.io/college ",2016-06-23 00:24:15,1586,576,745691387912392705
"We’re going to invest $20 billion specifically to create jobs for young people, especially in communities of color. http://hrc.io/1mRF9OW ",2016-06-23 00:20:56,1965,673,745690551433965568
“The heart of my plan will be the biggest investment in American infrastructure in decades.” —Hillarypic.twitter.com/R6Tw2HzMhm,2016-06-23 00:14:39,6650,2283,745688969023791104
Every American willing to work hard should be able to find a job that pays enough to support a family.,2016-06-23 00:13:37,2710,830,745688712135254017
Too many corporations seem to have forgotten: It’s wrong to take taxpayer dollars with one hand and give out pink slips with the other.,2016-06-23 00:06:36,3175,955,745686946396127232
"""As we Methodists like to say: do all the good you can for all the people you can in all the ways you can."" —Hillary",2016-06-23 00:01:11,4157,1459,745685581028536320
Live now from North Carolina: Hillary’s plan to make the economy work for everyone. Watch here. http://abcn.ws/Oqq9q1 ,2016-06-22 23:57:33,1357,466,745684668696117248
This is what real leadership looks like.https://twitter.com/igorvolsky/status/745638278406242304 …,2016-06-22 21:31:17,7624,3573,745647857345101824
FACT: No major company has filed for Chapter 11 more often in the last 30 years than @realDonaldTrump's casinos.pic.twitter.com/t4n55HQuII,2016-06-22 17:33:45,14580,6749,745588079600218112
"""Trump's economic plans would destroy the U.S. economy."" —@TheAtlantichttps://amp.twimg.com/v/a7b20130-a48a-45a2-939c-be0c0f637eaa …",2016-06-22 08:34:15,5037,2760,745452309698613248
"Hillary took Donald Trump's reckless economic policy to task in Columbus today.

It's worth watching: http://hrc.io/28MwrzT ",2016-06-22 07:31:11,2675,970,745436441250041856
"Trump says, “I love playing with debt.” Someone should tell him our economy isn’t a game.http://hrc.io/28MhzPK ",2016-06-22 06:32:13,4815,1957,745421602565820416
Donald Trump has no actual plan to create jobs.http://hrc.io/28O7WQX ,2016-06-22 05:46:01,2972,1339,745409973232906240
"“A proven leader who shares our values."" —@AFLCIO

Why labor unions across industries are backing Hillary:http://hrc.io/28KXreZ ",2016-06-22 04:31:50,2624,1065,745391304683593732
"Trump's plan would cut more taxes for the 120,000 richest families than it would for 120 million working Americans.https://amp.twimg.com/v/96d7e7c6-d9dd-4c43-bd59-e7b248fc61f9 …",2016-06-22 02:34:14,3829,1959,745361708189782016
".@realDonaldTrump has written a lot of books about business, but they all seem to end at Chapter 11.https://amp.twimg.com/v/86372716-ccb0-4e23-b969-54520820b713 …",2016-06-22 00:58:18,9846,4506,745337568615555073
We need to build an economy that ensures everyone gets an equal shot and no one is left behind. Join us: http://hrc.io/Join ,2016-06-21 22:28:07,2589,965,745299771175362560
"In America, we don’t begrudge people being successful – but we know they shouldn’t do it by destroying other people.pic.twitter.com/lQ1IzXFZrV",2016-06-21 22:25:50,5494,2081,745299197600145408
"""Imagine him being in charge when your jobs and savings are at stake.  Is this who you want leading us in an emergency?” —Hillary on Trump",2016-06-21 22:24:34,3448,1247,745298879059529728
".@realDonaldTrump, only someone who’s never actually faced the consequences of his mistakes would brag, “I play with bankruptcy.”",2016-06-21 22:22:03,4449,1766,745298244192862209
"""The same people [Trump's] trying to get to vote for him now are people he’s been exploiting for years” —Hillary: http://artofthesteal.biz ",2016-06-21 22:20:56,2276,1046,745297966412480512
Trump has written a lot of books about business—but they all seem to end at Chapter 11.,2016-06-21 22:16:11,31648,16276,745296770637438976
"“The last time we opted for Trump-style isolationism, it made the Great Depression longer and more painful.” —Hillary",2016-06-21 22:10:59,2798,1010,745295461209235456
"""He’s giving more away to the 120,000 richest...families than he would to 120 million hardworking people."" —Hillary on Trump's tax plan",2016-06-21 22:07:25,2922,1104,745294563057737729
"""President Trump"" would undo so much of the progress we’ve made over the past 8 years under President Obama.

We can't let that happen.",2016-06-21 22:04:45,4508,1428,745293890798903298
“The full faith and credit of the United States is not something we can just gamble away.” —Hillary on Trump's reckless economic plan,2016-06-21 22:02:34,3100,1002,745293342741782528
"""He says women will start making equal pay as soon as they do as good a job as men—as if we aren’t already."" —Hillary on @realDonaldTrump",2016-06-21 22:01:01,4548,2143,745292954626048000
"""Donald Trump actually stood on a debate stage in November and said that wages are too high in this country."" —Hillary",2016-06-21 21:59:50,3343,1488,745292654695583744
"Donald Trump is proud of his recklessness—that’s his business. But when he’s running for president, it’s ours.",2016-06-21 21:58:17,3273,1464,745292264835014656
.@TheEconomist declared Donald Trump one of the 10 biggest threats to the global economy. http://www.artofthesteal.biz/ pic.twitter.com/He9Xl3zsRO,2016-06-21 21:56:47,3871,2764,745291887448363008
.@elizabethforma and @MittRomney agree: Trump would put us into a deep recession. http://www.artofthesteal.biz/ pic.twitter.com/W2VMrpoSWH,2016-06-21 21:54:54,2252,926,745291412904771584
"“I’ll admit—it's a little wonky, but...I sweat the specifics because they matter.” http://hrc.io/Issues https://twitter.com/HillaryClinton/status/745290229200850944 …",2016-06-21 21:53:39,1924,738,745291097488900096
"""If you’re running for president, you should say what you want to do, how you’re going to pay for it, and how you’ll get it done."" —Hillary",2016-06-21 21:50:12,3524,1356,745290229200850944
"Our president should fight for families—not just themselves.

Hillary speaks on the economy, live from Ohio: http://hrc.io/28MwrzT ",2016-06-21 21:40:32,1814,624,745287797372760065
"Donald Trump's tax plan would add $30 trillion to the national debt over 20 years. That's ""trillion""—with a ""t.""pic.twitter.com/o79WRixL9A",2016-06-21 21:21:10,4218,2173,745282924308750336
"What is Trump spending his meager campaign resources on? Why, himself, of course.https://twitter.com/derekwillis/status/745082013321990145 …",2016-06-21 20:35:16,4297,2695,745271373363290113
"""Trump's economic proposals could produce a prolonged recession...and reduce employment by 3.5 million jobs."" —@WSJhttps://amp.twimg.com/v/4786d925-75da-4388-b404-9e656c9c949e …",2016-06-21 19:32:51,3915,2526,745255665237655553
